#  It’s highly recommended to work on this file with Microsoft Excel!													
#													
#  Explanation of Soundtable 													
#  													
#  https://channel9.msdn.com/coding4fun/articles/Beginning-Game-Development-Part-VIII-DirectSound													
#  https://msdn.microsoft.com/en-us/library/ee418662%28v=vs.85%29.aspx													
#													
#  Note that if you want the volume of an aircraft engine to be audible at a certain maximum range, then you have to take care to make the sound fade out properly when they exceed that range. Otherwise the sound will simply snap in/out at that given range.													
#  The volume is expressed in hundredths of a decibel and ranges from 0 (full volume) to -10,000 (completely silent).													
#  The decibel scale is not linear, so you may reach effective silence well before the volume setting reaches true silence at -10,000.													
#  There is also no way to increase the volume of the sound above the volume it was recorded at, so you have to make sure to record the sound with a high enough volume to at least match the desired maximum volume in the game.													
#  Note that the dB scale is logarithmic. Psycho acoustician tell us, that a 10 dB increase of level give the impression of the doubling the loudness (volume). Your loudspeakers need 10 times more power. If you have 6 violins as source, then you have to ten times the violins, you need 60 violins to double the psycho-acoustic loudness (volume).													
#  A doubling of the sensed volume (loudness) is equivalent to a level change approximately between 6 dB and 10 dB.													
#  Also pay attention to the fact that a .wav / .ogg file can be reduced in volume via the aircraft .dat file (volume chart in respect to RPM), and then also reduced and modified with the soundtable. Pay close attention to these elements if you are not getting the desired results when modifying sounds via the F4SndTable.													
#  When modifying the F4SndTable.txt it is best to copy it into an excel sheet where you can apply all kinds of formatting (colour, bold, etc etc) that don't cross into a .txt file when you copy and paste it back.													
#													
#  Column 1:													
#  WAV/OGG File-name - The file name is relative to the Sound directory. Note that now in BMS, all files are in .ogg format.													
#													
#  Column 2: Start													
#  Unused (exists purely due to historical reasons).													
#  													
#  Column 3: End													
#  Unused (exists purely due to historical reasons).													
#													
#  Column 4: MaxFeet													
#  The maximum distance, in feet, that a sound can be heard, beyond this distance, the sound will not be played at all. 													
#  At MaxFeet, the volume of the sound will be attenuated to MinVol. 													
#  Do note that the attenuation process starts at Minfeet and ends at Maxfeet.													
#													
#  Column 5: MinFeet													
#  The distance from the listener, in feet, at which the sound BEGINS to attenuate as stated above. At and within MinFeet, the sound is attenuated to MaxVol.													
#  E.G. If this value were to be something like 10ft, that means the sound will be at its absolute loudest at that range. Beyond this range the sound starts to decrease to whatever value is defined in MinVol.													
#  (Dee-Jay 2016/04/25) ATTENTION! For some reasons (unknown at this moment) this is not working as expected and gives bad results. So pay attention by using the MinFeet and always ensure in 3D that the results is the one expected. 													
#  (If you know or find how to use it correctly, please contact me.)													
#													
#													
#  Column 6: Vol @ MinFeet													
#  This is the maximum volume the sounds will be played. It is handled differently depending on whether or not the sound is an external type. 													
#  For NON external sounds this is the volume the sound will be played.													
#  For external sounds (Flag E): This is the volume the sound will heard at and within MinFeet.													
#													
#  Column 7: Vol @ MaxFeet													
#  This is volume at MaxFeet, it only effects external sounds.													
#													
#  Column 8: Flags													
#													
#  Primary Flags: (The following 6 are mutually exclusive, only use 1 per sound).													
#  E : External sound, when heard from in the cockpit, extra attenuation is applied.													
#  S : External sound, if the player's aircraft (self) emitted that sound, it is not attenuated when heard from the inside cockpit.													
#  O : External sound, is ONLY played with an exterior view.													
#  X : External sound, is ONLY played while in the cockpit.													
#  V : VMS (Betty), is always heard.													
#  I : Internal sound, only heard while in cockpit.													
#													
#  Secondary Flags:													
#  L : Looped.													
#  F : Frequency can be adjusted.													
#  H : High priority.													
#  R : Reverse Doppler effect, this might be useful for Burner sounds.													
#  C : Cone effect controlled by column 14.													
#													
#  Column 9: Unused													
#													
#  Column 10: Sound Group													
#  These correspond to the sound level sliders in F4's Sound Setup.													
#													
# -  0 - Engine External													
# -  1 - Sidewinder (IR Missile tones)													
# -  2 - RWR													
# -  3 - (Reserved - COM1)													
# -  4 - (Reserved - COM2)													
# -  5 - Sound Effects													
# -  6 - (Reserved - Music)													
# -  7 - (Reserved - UI)													
# -  8 - Cockpit													
# -  9 - (Reserved - Master)													
# - 10 - Engine Internal													
# - 11 - Intercom (Tones/Alarms/VMS/Betty)													
#													
#  Column 11: Linked Sound ID													
#  This is the ID number of another sound. This allows F4 to automatically play multiple sounds. This is useful where the code doesn't explicitly call internal & external sounds for the same effect.													
#  An example of this is the Vulcan cannon sounds. If you check the sound table, you'll see that the vulcan sound is already setup using this method. 													
#													
#  Column 12: Inside Cone													
#  The sound is heard normally when the listener (camera) is within the cone specified.													
#  If for example you want the sound to be heard normally when facing the rear of an aircraft, then the inside cone could be between 190 and 170.													
#  Then as the camera moves towards the left wing, he enters the Outside Cone which could be slightly wider. The sound is still audible but is fading out, until the camera is outside the Outside Cone, at which point the sound begins to fade out to the volume set for attenuation.													
#													
#  Note: 													
#  Every 3D sound buffer has a sound cone, but by default a buffer behaves like an omnidirectional sound source, because the outside volume is not attenuated, and the inside and outside cone angles are 360 degrees. Unless the application changes these values, the sound does not have any apparent orientation.													
#  Designing sound cones properly can add dramatic effects to your application. For example, you could position a sound source in the centrer of a room, setting its orientation toward an open door in a hallway. Then set the angle of the inside cone so that it extends to the width of the doorway, make the outside cone a bit wider, and set the outside cone volume to inaudible.													
#  A listener moving along the hallway will begin to hear the sound only when near the doorway, and the sound will be loudest as the listener passes in front of the open door.													
#													
#  Column 13: OutSide Cone													
#  Specifies the outside cone where the volume begins to attenuate to the specified value.													
#													
#  Column 14:													
#  Attenuation: The value which to decrease the volume of a sound transitioning from the Inside Cone to the Outside Cone at its maximum reciprocal value for the inside cone.													
#  As the listener transitions from inside the cone, to outside, the attenuation is applied it's telling it that when you are outside of the cone.													
#													
#													
#  Note: Only external sounds have 3D affects applied to them.													
#													
#													
# 0	Start	End	MaxFeet	MinFeet	Vol @ MinFeet	Vol @ MaxFeet	Flags	Unused	Sound Group	Linked Sound ID	Inside Cone	Outside Cone	Attenuation
Common\none.ogg	0	0	0	0	0	0	X	0	0	0			
# 180													
Cockpit\counter.ogg	0	0	99999	0	-850	-10000	I	0	11	0			
# 181	VMS (Betty)												
Common\ship.ogg	0	0	1500	0	0	-10000	EL	0	5	0			
# 182	IFF mode 4 monitor audio												
Cockpit\iffmode4monitor.ogg	0	0	99999	0	-850	-10000	V	0	11	0			
# 183	VMS (Betty)												
Cockpit\chaflare.ogg	0	0	99999	0	-850	-10000	V	0	11	0			
# 184	VMS (Betty)												
Cockpit\low.ogg	0	0	99999	0	-850	-10000	V	0	11	0			
# 185	VMS (Betty)												
Cockpit\out.ogg	0	0	99999	0	-850	-10000	V	0	11	0			
# 186													
Cockpit\aim9envgnd.ogg	0	0	99999	0	0	-10000	ILF	0	1	0			
# 187													
Cockpit\aim9envsky.ogg	0	0	99999	0	0	-10000	ILF	0	1	0			
# 188													
Common\thunder.ogg	0	0	300000	0	3000	-10000	E	0	5	0			
# 189													
Common\rainint.ogg	0	0	99999	0	0	-10000	IL	0	5	0			
# 190													
Common\rainext.ogg	0	0	99999	0	0	-10000	OL	0	5	0			
# 191	Airframe overstress - Low Overspeed												
Common\groan1.ogg	0	0	99999	0	-1500	-10000	IL	0	5	0			
# 192	Airframe overstress - High Overspeed												
Common\groan2.ogg	0	0	99999	0	0	-10000	IL	0	5	0			
# 193													
Common\hookend.ogg	0	0	300	0	0	-10000	S	0	5	0			
# 194													
Common\hookloop.ogg	0	0	300	0	0	-10000	SL	0	5	0			
# 195													
Common\hookstrt.ogg	0	0	300	0	0	-10000	S	0	5	0			
# 196													
Twi\flaplid.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 197													
Twi\tombstone.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 198													
Twi\clamshell.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 199													
Twi\bigbird.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 200													
Twi\skyguard.ogg	0	0	99999	0	0	-10000	IL	0	2	0			
# 201													
Twi\tallking.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 202													
Twi\sidenet.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 203													
Twi\backnet.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 204													
Twi\snowdrift.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 205													
Twi\grillpan.ogg	0	0	99999	0	0	-10000	IL	0	2	0			
# 206													
Twi\billboard.ogg	0	0	99999	0	0	-10000	IL	0	2	0			
# 207													
Twi\highscreen.ogg	0	0	99999	0	0	-10000	IL	0	2	0			
# 208													
Twi\oddpair.ogg	0	0	99999	0	0	-10000	IL	0	2	0			
# 209													
Twi\pathand.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 210													
Twi\thinskin.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 211													
Twi\tinshield.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 212													
Twi\ksam.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 213													
Twi\flapwheel.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 214													
Twi\dogear.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 215													
Twi\bigback.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 216													
Twi\sa5acq.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 217													
Cockpit\mikeclick.ogg	0	0	99999	0	0	-10000	I	0	11	0			
# 218													
Common\dragchute.ogg	0	0	1500	0	0	-10000	O	0	5	0			
# 219											Inside Cone	Outside Cone	Attenuation
Engines\Fighter\single-small.ogg	0	0	20000	0	0	-10000	ELFC	0	0	276	180	0	-500
# 220													
Engines\Fighter\single-med.ogg	0	0	20000	0	0	-10000	ELFC	0	0	276	180	0	-500
# 221													
Engines\Fighter\twin-small.ogg	0	0	20000	0	0	-10000	ELFC	0	0	276	180	0	-500
# 222													
Engines\Fighter\twin-med.ogg	0	0	20000	0	0	-10000	ELFC	0	0	276	180	0	-500
# 223													
Engines\Fighter\twin-large.ogg	0	0	20000	0	0	-10000	ELFC	0	0	276	180	0	-500
# 224	External constant engine roar - Far distance effect												
Engines\Fighter\burner-sm.ogg	0	0	79000	0	0	-10000	ELFHC	0	0	0	140	100	-1500
# 225	External constant engine roar - Far distance effect												
Engines\Fighter\burner-md.ogg	0	0	79000	0	0	-10000	ELFHC	0	0	0	140	100	-1500
# 226	External constant engine roar - Far distance effect												
Engines\Fighter\burner-lg.ogg	0	0	79000	0	0	-10000	ELFHC	0	0	0	140	100	-1500
# 227													
Engines\Fighter\single-large.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	180	0	-500
# 228													
Engines\TurboFan\twin-small.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	180	0	-500
# 229													
Engines\TurboFan\twin-med.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	180	0	-500
# 230													
Engines\TurboFan\twin-large.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	180	0	-500
# 231													
Engines\Jet\quad.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	180	0	-500
# 232													
Engines\Jet\oct.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	180	0	-500
# 233													
Engines\Jet\twin.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	180	0	-500
# 234													
Engines\Heli\single-small.ogg	0	0	10000	0	0	-10000	ELF	0	0	0			
# 235													
Engines\Heli\single-med.ogg	0	0	10000	0	0	-10000	ELF	0	0	0			
# 236													
Engines\Heli\single-large.ogg	0	0	10000	0	0	-10000	ELF	0	0	0			
# 237													
Engines\Heli\twin-small.ogg	0	0	10000	0	0	-10000	ELF	0	0	0			
# 238													
Engines\Heli\twin-large.ogg	0	0	10000	0	0	-10000	ELF	0	0	0			
# 239													
Engines\Prop\single-small.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	0	160	-500
# 240													
Engines\Prop\twin-small.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	0	160	-500
# 241													
Engines\Prop\twin-med.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	0	160	-500
# 242													
Engines\Prop\twin-large.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	0	160	-500
# 243													
Engines\Prop\quad.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	0	160	-500
# 244													
Engines\Prop\quad-large.ogg	0	0	20000	0	0	-10000	ELFC	0	0	0	0	160	-500
# 245													
Engines\Internal\fighter_small.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 246													
Engines\Internal\fighter_med.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 247													
Engines\Internal\fighter_large.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 248													
Engines\Internal\jet_small.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 249													
Engines\Internal\jet_med.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 250													
Engines\Internal\jet_large.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 251													
Engines\Internal\prop_small1.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 252													
Engines\Internal\prop_small2.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 253													
Engines\Internal\prop_med.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 254													
Engines\Internal\prop_large.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 255													
Engines\Internal\turbo_small.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 256													
Engines\Internal\turbo_med.ogg 	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 257													
Engines\Internal\turbo_large.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 258	Interior												
Common\avengstart.ogg	0	0	99999	0	0	-10000	IH	0	5	0			
# 259	Exterior 												
Common\avengstarte.ogg	0	0	8000	0	0	-10000	EH	0	5	258			
# 260	Interior												
Common\avengend.ogg	0	0	99999	0	0	-10000	IH	0	5	0			
# 261	Exterior 												
Common\avengende.ogg	0	0	8000	0	0	-10000	EH	0	5	260			
# 262	Interior												
Common\avengloop.ogg	0	0	99999	0	0	-10000	IHL	0	5	0			
# 263	Exterior 												
Common\avengloope.ogg	0	0	8000	0	0	-10000	EHL	0	5	262			
# 264	EMPTY FREE SLOT (old engines/fighter/a-10/Ext.wav)												
Common\none.ogg	0	0	0	0	0	0	X	0	0	0			
# 265	EMPTY FREE SLOT (old A10Int.wav)												
Common\none.ogg	0	0	0	0	0	0	X	0	0	0			
# 266	Missile Exterior (Small)										Inside Cone	Outside Cone	Attenuation
Missiles\small.ogg	0	0	4000	0	0	-10000	OLFC	0	5	0	180	0	-500
# 267	Missile Exterior (Medium)												
Missiles\medium.ogg	0	0	5000	0	0	-10000	OLFC	0	5	0	180	0	-500
# 268	Missile Exterior (Large)												
Missiles\large.ogg	0	0	6000	0	0	-10000	OLFC	0	5	0	180	0	-500
# 269	Missile Exterior (Huge)												
Missiles\huge.ogg	0	0	7000	0	0	-10000	OLFC	0	5	0	180	0	-500
# 270	VMS (Betty) Test 												
Cockpit\VMS-Test.ogg	0	0	99999	0	-850	-10000	VL	0	11	0			
# 271													
Cockpit\canopyOpenStart.ogg	0	0	300	0	1000	-10000	S	0	8	0			
# 272													
Cockpit\canopyOpenEnd.ogg	0	0	300	0	1000	-10000	S	0	8	0			
# 273													
Cockpit\canopyCloseStart.ogg	0	0	300	0	1000	-10000	S	0	8	0			
# 274													
Cockpit\canopyCloseEnd.ogg	0	0	300	0	1000	-10000	S	0	8	0			
# 275													
Cockpit\canopyOpenLoop.ogg	0	0	300	0	1000	-10000	SL	0	8	0			
# 276	External engine compressor suction - Heard mostly forward facing at close distance										Inside Cone	Outside Cone	Attenuation
Engines\Fighter\F-16\sndext2.ogg	0	0	2000	0	-1300	-10000	ELFHC	0	0	0	45	100	-2000
# 277	EMPTY FREE SLOT (old sndAero1.wav)												
Common\none.ogg	0	0	0	0	0	0	X	0	0	0			
# 278	Background engine rumble - Constant												
Engines\Fighter\F-16\sndint2.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 279													
Cockpit\aim9pcaged.ogg	0	0	99999	0	0	-10000	ILF	0	1	0			
# 280													
Cockpit\aim9puncaged.ogg	0	0	99999	0	0	-10000	ILF	0	1	0			
# 281	EMPTY FREE SLOT (old aim9penviro.wav)												
Common\none.ogg	0	0	0	0	0	0	X	0	0	0			
# 282													
Common\sonicboom.ogg	0	0	60000	0	0	-10000	OL	0	0	0			
# 283	Outer Marker Beacon Morse Tones 												
Cockpit\outermarker.ogg	0	0	99999	0	-850	-10000	IL	0	11	0			
# 284	Middle Marker Beacon Morse Tones 												
Cockpit\middlemarker.ogg	0	0	99999	0	-850	-10000	IL	0	11	0			
# 285	O2 Mask Breath Calm												
Common\breathc.ogg	0	0	99999	0	-1000	-10000	ILF	0	11	0			
# 286	O2 Mask Breath Fast												
Common\breathf.ogg	0	0	99999	0	-800	-10000	ILF	0	11	0			
# 287	O2 Mask Breath Special (AGSM)												
Common\breaths.ogg	0	0	99999	0	-600	-10000	ILF	0	11	0			
# 288	JFS Start - Exterior												
Engines\Fighter\F-16\f16jfsstart.ogg	0	0	1000	0	-1000	-10000	E	0	0	0			
# 289	JFS Loop - Exterior												
Engines\Fighter\F-16\f16jfsloop.ogg	0	0	1000	0	-1000	-10000	EL	0	0	0			
# 290	JFS End - Exterior												
Engines\Fighter\F-16\f16jfsend.ogg	0	0	1000	0	-1000	-10000	E	0	0	0			
# 291	VMS (Betty)												
Cockpit\data.ogg	0	0	99999	0	-850	-10000	V	0	11	0			
# 292													
Cockpit\modem.ogg	0	0	99999	0	-850	-10000	V	0	11	0			
# 293													
Twi\sa6acq.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 294													
Twi\sa8acq.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 295													
Twi\gundishacq.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 296													
Twi\sa2acq.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 297	Burner - Base response												
Engines\Fighter\F-16\sndabint2.ogg	0	0	99999	0	0	-10000	ILH	0	10	0			
# 298	We're flying now (audible over mach .3 at 1° AoA)												
Engines\Fighter\F-16\sndaoa1.ogg	0	0	99999	0	-1000	-10000	ILH	0	5	0			
# 299	Low speed high AoA (audible over mach .6 at 10° AoA)												
Engines\Fighter\F-16\sndaoa2.ogg	0	0	99999	0	-750	-10000	ILH	0	5	0			
# 300	High speed low AoA (audible over mach .8 at 8° AoA)												
Engines\Fighter\F-16\sndaoa3.ogg	0	0	99999	0	-500	-10000	ILH	0	5	0			
# 301	Gear Not Down Alarm												
Cockpit\to_l-beeps.ogg	0	0	99999	0	-850	-10000	IL	0	11	0			
# 302	External high RPM & afterburner roar - Heard mostly from the rear at close and medium distance										Inside Cone	Outside Cone	Attenuation
Engines\Fighter\M2k\m2kabext.ogg	0	0	15200	0	0	-10000	ELFHC	0	0	0	135	80	-2000
# 303													
Engines\Fighter\F-16\sndint3.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 304	Altimeter Vibrator												
Cockpit\altvibrator.ogg	0	0	99999	0	-1800	-10000	IL	0	8	0			
# 305	Electrical Buzz - Buzz on intercom system												
Cockpit\buzz.ogg	0	0	99999	0	-2000	-10000	ILH	0	11	0			
# 306	JFS Start - Interior												
Engines\Fighter\F-16\f16jfsstartint.ogg	0	0	99999	0	-300	-10000	I	0	10	0			
# 307	JFS Loop - Interior												
Engines\Fighter\F-16\f16jfsloopint.ogg	0	0	99999	0	-300	-10000	IL	0	10	0			
# 308	JFS End - Interior												
Engines\Fighter\F-16\f16jfsendint.ogg	0	0	99999	0	-300	-10000	I	0	10	0			
# 309													
Cockpit\trimwheel.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 310													
Cockpit\toggsafe1.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 311													
Cockpit\toggsafe2.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 312													
Cockpit\pushbutton_in.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 313													
Cockpit\pushbutton_out.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 314													
Cockpit\pushbutton.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 315													
Cockpit\seatarm.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 316													
Cockpit\toggguard_in.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 317													
Cockpit\toggguard_out.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 318													
Cockpit\rwrbutton.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 319													
Cockpit\magswitch_in.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 320													
Cockpit\magswitch_out.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 321													
Cockpit\altgeardwn.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 322													
Cockpit\cnpyhndl.ogg	0	0	99999	0	0	-10000	I	0	8	0			
# 323													
Engines\Fighter\F-18\f18jfsloop.ogg	0	0	1200	0	0	-10000	EL	0	0	0			
# 324													
F-18\f18canopyopenloop.ogg	0	0	300	0	0	-10000	SL	0	8	0			
# 325													
Engines\Fighter\F-18\f18jfsstart.ogg	0	0	1200	0	0	-10000	E	0	0	0			
# 326													
Engines\Fighter\F-18\f18jfsend.ogg	0	0	1200	0	0	-10000	E	0	0	0			
# 327	F-18 External engine nozzle exhaust airflow - Rear facing heard at close distance												
Engines\Fighter\F-18\f18sndext.ogg	0	0	2000	0	-500	-10000	ELFHC	0	0	0	180	100	-2000
# 328	Internals Sound Engine - Base response												
Engines\Fighter\F-18\f18sndabint.ogg	0	0	99999	0	0	-10000	ILH	0	10	0			
# 329	F-18 Internals Engine Sound												
Engines\Fighter\F-18\f18sndint.ogg	0	0	99999	0	0	-10000	ILH	0	10	0			
# 330	EMPTY FREE SLOT (old engines\fighter\SndAbInt2.ogg)												
Common\none.ogg	0	0	0	0	0	0	X	0	0	0			
# 331	EMPTY FREE SLOT (old f-18\f18SndAoA1.ogg)												
Common\none.ogg	0	0	0	0	0	0	X	0	0	0			
# 332	EMPTY FREE SLOT (old f-18\f18SndAoA2.ogg)												
Common\none.ogg	0	0	0	0	0	0	X	0	0	0			
# 333	EMPTY FREE SLOT (old f-18\f18SndAoA3.ogg)												
Common\none.ogg	0	0	0	0	0	0	X	0	0	0			
# 334	F-18 Internals Engine Sound												
Engines\Fighter\F-18\f18sndint2.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 335	F-18 External engine compressor suction - Heard mostly forward facing at close distance										Inside Cone	Outside Cone	Attenuation
Engines\Fighter\F-18\f18sndext2.ogg	0	0	2000	0	-1300	-10000	ELFHC	0	0	0	45	100	-2000
# 336	F-18 Internals Engine Sound												
Engines\Fighter\F-18\f18sndint3.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 337											Inside Cone	Outside Cone	Attenuation
Engines\Fighter\F-18\f18jfsstartint.ogg	0	0	99999	0	500	-10000	I	0	10	0	0	10	0
# 338											Inside Cone	Outside Cone	Attenuation
Engines\Fighter\F-18\f18jfsloopint.ogg	0	0	99999	0	500	-10000	IL	0	10	0	0	10	0
# 339											Inside Cone	Outside Cone	Attenuation
Engines\Fighter\F-18\f18jfsendint.ogg	0	0	99999	0	500	-10000	I	0	10	0	0	10	0
# 340	F-18 External high RPM & afterburner roar - Heard mostly from the rear at close and medium distance										Inside Cone	Outside Cone	Attenuation
Engines\Fighter\F-18\f18abext.ogg	0	0	15200	0	0	-10000	ELFHC	0	0	0	135	80	-2000
# 341	F-18 External constant engine roar - Far distance effect												
Engines\Fighter\F-18\f18sndabext.ogg	0	0	79000	0	0	-10000	ELFHC	0	0	0	140	100	-1500
# 342													
Twi\ALR56\ALR56Test.ogg	0	0	99999	0	0	-10000	IL	0	2	0			
#343													
Twi\ALR93\ALR93NewGuy.ogg	0	0	99999	0	0	-10000	I	0	2	0			
#344													
Twi\ALR69\ALR69Lock.ogg	0	0	99999	0	0	-10000	I	0	2	0			
#345													
Twi\ALR69\ALR69Launch.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 346													
Twi\ALR56\ALR56NewAA.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 347													
Twi\ALR56\ALR56NewAG.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 348													
Twi\ALR69\ALR69ThreeBeeps.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 349													
F-18\f18canopyopenstart.ogg	0	0	300	0	0	-10000	S	0	8	0			
# 350													
F-18\f18canopyopenend.ogg	0	0	300	0	0	-10000	S	0	8	0			
# 351													
F-18\f18canopyclosestart.ogg	0	0	300	0	0	-10000	S	0	8	0			
# 352													
F-18\f18canopycloseend.ogg	0	0	300	0	0	-10000	S	0	8	0			
# 353													
F-18\f18canopycloseloop.ogg	0	0	300	0	0	-10000	SL	0	8	0			
# 354													
Twi\ALR67V3\ALR67V3NewGuy.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 355													
Twi\ALR93\ALR93Launch.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 356													
Twi\ALR67V3\ALR67V3Lock.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 357													
Twi\ALR67V3\ALR67V3Launch.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 358													
Twi\ALR56\ALR56LaunchRecycle.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 359													
Twi\ALR69\ALR69LaunchRecycle.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 360													
Twi\ALR69\ALR69SelfTest.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 361													
Cockpit\canopyCloseLoop.ogg	0	0	300	0	1000	-10000	SL	0	8	0			
# 362	Exterior 												
F-18\f18vulstarte.ogg	0	0	6000	0	0	-10000	SH	0	5	51			
# 363	Exterior 												
F-18\f18vulloope.ogg	0	0	6000	0	0	-10000	SLH	0	5	71			
# 364	Exterior 												
F-18\f18vulende.ogg	0	0	6000	0	0	-10000	SH	0	5	72			
# 365	KC10 Engine Whine - Forward facing												
Engines\Jet\kc10.ogg	0	0	6000	0	0	-10000	ELFHC	0	0	0	20	100	-2500
# 366	External Engine Roar - Heard mostly from the rear										Inside Cone	Outside Cone	Attenuation
Engines\Jet\kc10sndext.ogg	0	0	8000	0	0	-10000	ELFHC	0	0	0	180	100	-2500
# 367													
Twi\ALR93\ALR93Spike.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 368	M2000 Canon												
Engines\Fighter\M2k\m2kdefa.ogg	0	0	6000	0	0	-10000	SLH	0	5	0			
# 369	KC135 Engine Whine - Forward facing												
Engines\Jet\kc135.ogg	0	0	3000	0	0	-10000	ELFHC	0	0	0	20	100	-2500
# 370	KC135 Engine Suction - Forward facing												
Engines\Jet\sndsuc.ogg	0	0	3000	0	0	-10000	ELHC	0	0	0	20	100	-2500
# 371	rear aspect												
Engines\fighter\f-16\Sndext3.ogg	0	0	3000	0	0	-10000	ELHC	0	0	0	70	180	-2500
# 372													
Twi\SPS1000\SPS1000LAUNCH.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 373													
Twi\SPS1000\SPS1000NEWGUY.ogg	0	0	99999	0	0	-10000	I	0	2	0			
# 374													
Twi\SPS1000\SPS1000SYSTEST.ogg	0	0	99999	0	0	-10000	IL	0	2	0			
# 375	Engine Whine - Forward facing												
Engines\Fighter\AV8B\av8sndext2.ogg	0	0	1000	0	0	-10000	ELFHC	0	0	0	20	100	-1500
# 376	External Engine Roar - Heard mostly from the rear										Inside Cone	Outside Cone	Attenuation
Engines\Fighter\AV8B\av8sndabext.ogg	0	0	30000	0	0	-10000	ELFHC	0	0	0	135	80	-1000
# 377	Engine Pitch Sound - Varies with throttle												
Engines\Fighter\AV8B\av8sndint.ogg	0	0	99999	0	0	-10000	ILFH	0	10	0			
# 378	External Engine Roar - Heard mostly from the rear										Inside Cone	Outside Cone	Attenuation
